Row,z_1,z_2
bnd_pnt_1,2.44541527963571,2.60315818840787
bnd_pnt_2,2.51021040269322,1.85174313502974
bnd_pnt_3,2.4536749783016,1.36012485236571
bnd_pnt_4,2.29082888717663,1.09800327772471
bnd_pnt_5,NaN,NaN
bnd_pnt_6,-1.5686178650581,3.56176975448852
bnd_pnt_7,-0.600708896891572,5.39077629968044
bnd_pnt_8,1.10765583011242,5.65998387880427
bnd_pnt_9,1.40806907376378,5.94693959091248
bnd_pnt_10,1.19350834602105,4.37459203986243
bnd_pnt_11,2.54980562745366,3.21689417887762
bnd_pnt_12,2.44541527963571,2.60315818840787
bnd_pnt_13,NaN,NaN
bnd_pnt_14,-2.98186627212457,-1.35133331222957
bnd_pnt_15,-2.44246546444706,-0.844533045725074
bnd_pnt_16,-1.90728809520508,1.23498913727883
bnd_pnt_17,-1.95328850438546,1.64433755720736
bnd_pnt_18,2.29082888717663,1.09800327772471
bnd_pnt_19,2.02133486870049,-0.629700552120567
bnd_pnt_20,2.32415954281075,-1.63365753396604
bnd_pnt_21,1.36781352407571,-2.83922044296872
bnd_pnt_22,-2.11353377894069,-4.04540704628879
bnd_pnt_23,-2.9806814979277,-2.40553283037475
bnd_pnt_24,NaN,NaN
bnd_pnt_25,1.36781352407571,-2.83922044296872
bnd_pnt_26,2.18812204839839,-4.28947038631458
bnd_pnt_27,1.19725402198298,-4.21345552922357
bnd_pnt_28,0.494378406126942,-4.52066701690921
bnd_pnt_29,NaN,NaN
bnd_pnt_30,0.221292346005992,-7.09998833821576
bnd_pnt_31,-2.48350005661748,-5.62017134616482
bnd_pnt_32,-0.149598293627247,-6.14739038146585
bnd_pnt_33,NaN,NaN
bnd_pnt_34,-2.11353377894069,-4.04540704628879
bnd_pnt_35,0.0657993906233412,-5.12745026742348
bnd_pnt_36,-2.48350005661748,-5.62017134616482
