Row,z_1,z_2
bnd_pnt_1,-2.54732621817087,-0.570647755431288
bnd_pnt_2,-2.14816867496102,-0.321332279751614
bnd_pnt_3,-1.99847253300403,0.383087653213452
bnd_pnt_4,-1.99558889602505,0.81697468718911
bnd_pnt_5,-1.8815275709849,1.08326314499291
bnd_pnt_6,-1.31906381003182,1.67187902497118
bnd_pnt_7,-1.21487634192377,-0.800361337780825
bnd_pnt_8,-1.55351517146643,-0.429038551527358
bnd_pnt_9,-2.28157368636676,-0.866045649370645
bnd_pnt_10,NaN,NaN
bnd_pnt_11,1.50589222878471,-0.316738873860962
bnd_pnt_12,1.07784985770997,-0.926123445006931
bnd_pnt_13,0.630542717001691,-1.15786491723309
bnd_pnt_14,NaN,NaN
bnd_pnt_15,-0.911784292590037,-1.62835493725772
bnd_pnt_16,-1.74448568178241,-1.79857786046896
bnd_pnt_17,-1.2523762545283,-1.29609586066214
bnd_pnt_18,-1.21487634192377,-0.800361337780825
bnd_pnt_19,NaN,NaN
bnd_pnt_20,0.827687126733072,-2.18677792261553
bnd_pnt_21,-0.11080538889423,-2.03991758255653
bnd_pnt_22,0.630542717001691,-1.15786491723309
bnd_pnt_23,NaN,NaN
bnd_pnt_24,-0.11080538889423,-2.03991758255653
bnd_pnt_25,-0.717062935845501,-2.31239600575668
bnd_pnt_26,-0.911784292590037,-1.62835493725772
bnd_pnt_27,NaN,NaN
bnd_pnt_28,-0.753877690127145,2.61507915233686
bnd_pnt_29,-1.03085052389752,3.00378514238832
bnd_pnt_30,-0.57367180087113,3.00218162582868
bnd_pnt_31,0.139128507225759,3.42404293215419
bnd_pnt_32,0.72491022832295,3.89156451212281
bnd_pnt_33,0.611375446526281,2.83139206825615
bnd_pnt_34,-0.790239570650938,2.06999999493354
bnd_pnt_35,NaN,NaN
bnd_pnt_36,1.87509707203401,0.500083085843627
bnd_pnt_37,0.611375446526281,2.83139206825615
bnd_pnt_38,1.21301160357074,2.74119876475703
bnd_pnt_39,NaN,NaN
bnd_pnt_40,1.87839742729302,3.12415350166639
bnd_pnt_41,1.98094439261152,2.62072672697193
bnd_pnt_42,1.21301160357074,2.74119876475703
bnd_pnt_43,NaN,NaN
bnd_pnt_44,2.86366160879522,3.21630488179612
bnd_pnt_45,2.93975629415979,3.19368650833334
bnd_pnt_46,2.76458558580417,2.48309050199256
bnd_pnt_47,2.25615316223112,1.16512938890758
bnd_pnt_48,1.98094439261152,2.62072672697193
bnd_pnt_49,NaN,NaN
bnd_pnt_50,1.50589222878471,-0.316738873860962
bnd_pnt_51,-0.790239570650938,2.06999999493354
bnd_pnt_52,1.87509707203401,0.500083085843627
bnd_pnt_53,NaN,NaN
bnd_pnt_54,1.20211171399521,3.79270231719975
bnd_pnt_55,0.72491022832295,3.89156451212281
bnd_pnt_56,1.25328301150706,4.18273868058896
bnd_pnt_57,NaN,NaN
bnd_pnt_58,2.2134632049596,0.755602450822429
bnd_pnt_59,1.87509707203401,0.500083085843627
bnd_pnt_60,2.25615316223106,1.16512938890754
