Row,pos_prop_PRON,pos_prop_PUNCT,proportion_bullet_points,sentence_length_median,prop_adjacent_dependency_relation_mean,numTemplateExpression,numImplicitDependentResources,numNestedBlocks
1,1.26263620595659,-0.246355244052257,-0.0286625393119189,0.0302715248940975,-0.554050620018517,-0.886965886900926,1.16958706221645,-0.662165624446455
2,-0.130740822713422,0.112416021388418,0.919364345403365,-0.634496858093252,0.456874591643464,-0.886965886900926,-0.699494175040737,-0.662165624446455
3,0.1173711776586,-0.238405314439539,0.919364345403365,-0.634496858093252,1.0818807927661,1.07274567709069,-0.699494175040737,-0.662165624446455
4,-0.520881267244747,-0.330429770261943,-0.286399316874694,-0.300647642553612,0.131528828649037,-0.886965886900926,1.50511118359621,1.49999624025588
5,0.713505127034627,-0.277489445289833,0.661681641277361,-0.300647642553612,-0.326101042133206,-0.886965886900926,-0.699494175040737,-0.662165624446455
6,0.356950387516283,-0.868715057073859,0.661681641277361,-0.634496858093252,0.0253833804318332,-0.886965886900926,-0.699494175040737,-0.662165624446455
7,-1.06357160479409,-0.979512697302529,-0.760226965564889,0.68412082934498,0.103912445375935,-0.886965886900926,-0.699494175040737,-0.662165624446455
8,-0.456428165079094,0.570581654373089,0.331192445537183,-0.300647642553612,0.420046119495373,-0.886965886900926,-0.699494175040737,-0.662165624446455
9,-0.845962765398346,0.0516107628316587,-1.99922964958495,1.32842052061007,-0.581904950952252,-0.886965886900926,1.50511118359621,1.70513163487664
10,0.105914459125691,-0.211597397233435,0.989302264003316,0.0302715248940975,0.218636500671298,-0.886965886900926,-0.699494175040737,-0.662165624446455
11,-0.252152830466428,-0.106365110439561,0.233523686966865,-0.634496858093252,-0.707880583202424,1.07274567709069,-0.699494175040737,-0.662165624446455
12,0.0232736349329049,-0.114135866635305,0.989302264003316,-0.300647642553612,0.681240994415526,-0.886965886900926,-0.699494175040737,-0.662165624446455
13,-0.85572548010854,2.04610990020682,-1.57739615232304,-0.300647642553612,0.48423378389757,1.31197603275945,-0.699494175040737,-0.662165624446455
