Row,z_1,z_2
bnd_pnt_1,1.69755961999665,1.36266700247829
bnd_pnt_2,1.27378435772795,1.60469249192339
bnd_pnt_3,1.66804541620033,2.25405279410607
bnd_pnt_4,2.36744337219069,1.97702388121828
bnd_pnt_5,NaN,NaN
bnd_pnt_6,2.79675125095753,2.35216403439148
bnd_pnt_7,2.36744337219069,1.97702388121828
bnd_pnt_8,2.76458558580417,2.48309050199256
bnd_pnt_9,NaN,NaN
bnd_pnt_10,-0.212381120758155,-2.05378251887884
bnd_pnt_11,-0.750941477305285,-2.26122747400822
bnd_pnt_12,-0.966923858283251,-2.56006901940794
bnd_pnt_13,-0.769222091218172,-1.91630181527574
bnd_pnt_14,-0.777944913531128,-1.55906759461928
bnd_pnt_15,NaN,NaN
bnd_pnt_16,-2.78963958239992,1.19847289111473
bnd_pnt_17,-1.8815275709849,1.08326314499291
bnd_pnt_18,-0.984135733190194,1.30723034151701
bnd_pnt_19,-1.91384117468506,0.716140689656046
bnd_pnt_20,NaN,NaN
bnd_pnt_21,-1.70062420398137,-0.761841662248108
bnd_pnt_22,-2.28157368636676,-0.866045649370645
bnd_pnt_23,-2.04259689948549,-0.42771200949929
