Row,pos_prop_PRON,pos_prop_PUNCT,proportion_bullet_points,sentence_length_median,prop_adjacent_dependency_relation_mean,numTemplateExpression,numImplicitDependentResources,numNestedBlocks
78,0.0159362549800797,0.294820717131474,0.193877551020408,16.5,0.441037844519379,2,0,0
79,0.0134961439588689,0.216580976863753,0.115151515151515,18,0.404737700197584,2,1,0
80,0.0150375939849624,0.273496240601504,0.153225806451613,17,0.441856363713605,1,3,6
81,0.0776710541918653,0.413020277481323,0.0395010395010395,16,0.356375806584612,4,0,0
82,0.0148305084745763,0.26271186440678,0.184466019417476,18,0.435782729914329,0,0,0
83,0.0154639175257732,0.303092783505155,0.206521739130435,14,0.417151234863456,2,0,1
84,0.0191532258064516,0.277217741935484,0.175925925925926,16.5,0.415833245952566,4,0,2
85,0.0117907148120855,0.23728813559322,0.157232704402516,16.5,0.456083127926749,0,0,1
86,0.0160183066361556,0.270022883295195,0.226190476190476,16.5,0.433872563394451,0,1,0
87,0.0133206470028544,0.271170313986679,0.154471544715447,19,0.430445239402117,0,3,6
88,0.0167910447761194,0.271455223880597,0.168141592920354,18,0.431941939275706,5,3,1
89,0.0140845070422535,0.244131455399061,0.195876288659794,15,0.449726775664931,0,0,1
90,0.0190156599552573,0.279642058165548,0.22093023255814,17,0.438012365718268,0,0,0
91,0.0159798149705635,0.291000841042893,0.134751773049645,18,0.433142824453666,4,0,8
92,0.0220994475138122,0.27292817679558,0.22093023255814,16.5,0.442146382003765,2,2,0
93,0.0159404888416578,0.250797024442083,0.191919191919192,17,0.439288961462949,0,0,0
94,0.015233949945593,0.285092491838955,0.206521739130435,16,0.438320058098141,0,0,0
95,0.0176405733186329,0.270121278941566,0.218390804597701,17,0.437548628165441,2,2,0
96,0.0178268251273345,0.274193548387097,0.184210526315789,16.5,0.431783014449467,6,0,1
97,0.0177267987486966,0.272158498435871,0.188118811881188,14,0.420107922322076,2,1,2
98,0.0217186024551464,0.285174693106704,0.19,18,0.427380990659088,12,1,0
99,0.00946372239747634,0.300315457413249,0.121019108280255,17,0.436958022311302,0,0,0
100,0.0150214592274678,0.273605150214592,0.197916666666667,16.5,0.444992694330033,2,0,0
101,0.0153340635268346,0.263964950711939,0.208791208791209,16,0.436169309116298,0,0,0
102,0.0143295803480041,0.274309109518936,0.191919191919192,16.5,0.427316702559072,0,0,0
103,0.0160183066361556,0.267734553775744,0.231707317073171,16,0.444212920713657,0,0,0
104,0.0280373831775701,0.263759086188993,0.195876288659794,16,0.443218783312711,0,0,0
105,0.0157303370786517,0.27752808988764,0.211111111111111,16.5,0.436173803797413,0,2,3
106,0.0202020202020202,0.265993265993266,0.211111111111111,17,0.433675001842405,0,1,1
107,0.0138476755687438,0.287833827893175,0.186274509803922,17,0.435824203975805,11,2,0
108,0.0152027027027027,0.271959459459459,0.161016949152542,19,0.432211840795889,0,0,0
109,0.0187353629976581,0.271662763466042,0.234567901234568,17,0.440004856331534,0,0,0
110,0.0198609731876862,0.262164846077458,0.19,16,0.438061425130476,4,2,1
111,0.0159271899886234,0.274175199089875,0.223529411764706,16.5,0.434315199498168,1,1,0
112,0.0164319248826291,0.269953051643192,0.226190476190476,16,0.437734283858676,0,0,0
113,0.0187637969094923,0.260485651214128,0.228915662650602,16.5,0.442415647318586,0,0,0
114,0.0185528756957328,0.293135435992579,0.184466019417476,16.5,0.422022180500974,18,1,0
115,0.0129220508545227,0.353063776573572,0.0618892508143322,10,0.389237153869536,0,8,0
116,0.0160965794768612,0.295774647887324,0.208791208791209,17,0.433581569491025,11,1,0
117,0.0197585071350165,0.270032930845225,0.228915662650602,16,0.426532144699548,0,0,0
118,0.0225479143179256,0.266065388951522,0.228915662650602,16,0.429806385132258,0,0,0
119,0.0127442650807137,0.299915038232795,0.142857142857143,16,0.439551701253801,0,0,0
120,0.0219490781387182,0.26865671641791,0.159663865546218,14,0.436492494280571,2,0,4
121,0.0182186234817814,0.263157894736842,0.211111111111111,16,0.440573367143019,0,0,2
122,0.0176600441501104,0.258278145695364,0.228915662650602,17,0.438853874738365,0,0,0
123,0.0155925155925156,0.266112266112266,0.19,17,0.440675880296676,0,0,2
124,0.0167224080267559,0.269788182831661,0.206521739130435,17,0.437499095264221,1,0,3
125,0.0146904512067156,0.262329485834208,0.213483146067416,17,0.426611699651406,0,0,0
126,0.0155038759689922,0.269102990033223,0.228915662650602,16,0.44063630488214,1,0,0
127,0.0168483647175421,0.273538156590684,0.177570093457944,17,0.436536238262297,5,0,2
128,0.0180383314543405,0.273957158962796,0.228915662650602,16,0.440690305589735,0,0,0
129,0.0124555160142349,0.266014234875445,0.129251700680272,16,0.425913631333088,0,1,5
130,0.0167410714285714,0.2734375,0.22093023255814,17,0.435013546280706,0,0,0
131,0.0186457311089303,0.245338567222767,0.2,17,0.443699440470482,0,0,0
132,0.016,0.266285714285714,0.231707317073171,17,0.439016621037417,0,0,0
133,0.0185614849187935,0.27030162412993,0.228915662650602,17,0.436900492005159,0,0,0
134,0.017797552836485,0.278086763070078,0.228915662650602,14,0.44229490576195,0,0,0
135,0.0156424581005587,0.268156424581006,0.213483146067416,17,0.434247446765133,0,0,0
136,0.0153172866520788,0.269146608315098,0.228915662650602,17.5,0.453855206502036,0,0,0
137,0.0158730158730159,0.263492063492063,0.213483146067416,17,0.439045587294291,1,0,0
138,0.0149413020277481,0.245464247598719,0.213483146067416,16.5,0.432923221585751,0,0,0
139,0.0155728587319244,0.272525027808676,0.226190476190476,18,0.443954728205493,0,0,0
140,0.018312101910828,0.256369426751592,0.218543046357616,16.5,0.42242476406728,2,0,7
141,0.0167714884696017,0.262054507337526,0.22093023255814,17,0.439590305674376,0,0,0
142,0.0135004821600771,0.226615236258438,0.223529411764706,17,0.427830123147121,0,0,0
143,0.0169491525423729,0.27683615819209,0.213483146067416,16,0.435533349480488,1,3,1
144,0.019916142557652,0.261006289308176,0.193877551020408,17,0.438029138003833,0,1,0
145,0.0141718334809566,0.262178919397697,0.3,16.5,0.420763980451691,1,0,0
146,0.0148514851485149,0.265346534653465,0.165217391304348,18,0.439640113490777,4,4,0
147,0.0155902004454343,0.282850779510022,0.218390804597701,17,0.435702335323131,4,0,0
148,0.0154867256637168,0.265486725663717,0.211111111111111,18,0.44087262512339,0,0,0
149,0.0178571428571429,0.266865079365079,0.191919191919192,19,0.436232170143953,1,0,0
150,0.0166821130676552,0.273401297497683,0.19,16,0.412800522116128,2,0,1
151,0.0137659783677483,0.267944936086529,0.0745098039215686,22,0.417070266674379,13,1,12
152,0.0219194312796209,0.224526066350711,0.0837004405286344,13.5,0.427292008593301,1,0,0
153,0.0175246440306681,0.271631982475356,0.218390804597701,17,0.438407771479895,2,2,0
154,0.0236578707916288,0.247497725204732,0.166666666666667,16,0.438384201254277,3,0,0
155,0.0136319376825706,0.250243427458617,0.171171171171171,19,0.433991121359305,0,0,0
156,0.0185387131952017,0.276990185387132,0.218390804597701,16,0.43511639995047,0,0,0
157,0.0211267605633803,0.267605633802817,0.172727272727273,14,0.423646582403307,1,2,3
158,0.0150699677072121,0.292787944025834,0.234567901234568,16,0.429808820992097,0,0,0
159,0.0141414141414141,0.268686868686869,0.171171171171171,17,0.438048199984785,1,1,5
160,0.0163551401869159,0.279205607476636,0.234567901234568,17,0.43927376389456,1,0,0
161,0.0220588235294118,0.259453781512605,0.211111111111111,17,0.438785042090048,0,1,1
162,0.0185185185185185,0.260348583877996,0.211111111111111,18,0.438074815742002,0,1,0
163,0.0151975683890578,0.265450861195542,0.182692307692308,16,0.454579533408176,0,0,1
164,0.0158201498751041,0.293089092422981,0.125,17,0.436982246078259,0,0,0
165,0.0177267987486966,0.258602711157456,0.197916666666667,19,0.432829226289386,0,0,0
166,0.0160550458715596,0.270642201834862,0.231707317073171,17,0.438213921610216,0,0,0
167,0.0142857142857143,0.291836734693878,0.202127659574468,16.5,0.433535021011572,7,0,0
168,0.0165745856353591,0.260589318600368,0.161290322580645,17,0.445972732850914,1,2,5
169,0.0159090909090909,0.271590909090909,0.234567901234568,16.5,0.440276162762222,0,1,0
170,0.0174216027874564,0.26945412311266,0.226190476190476,17,0.441088752184958,0,0,0
171,0.0146290491118077,0.286311389759666,0.202127659574468,18,0.4357354107396,0,0,2
172,0.0130841121495327,0.285981308411215,0.15702479338843,17,0.431925698600983,1,0,0
173,0.0179372197309417,0.26457399103139,0.228915662650602,17,0.440200972524762,1,0,0
174,0.017875920084122,0.26813880126183,0.202127659574468,14,0.444583180615052,0,0,1
175,0.0154185022026432,0.272026431718062,0.215909090909091,18,0.435381506072949,3,0,1
176,0.0163170163170163,0.27972027972028,0.2375,16,0.442540718265586,0,4,0
177,0.0158550396375991,0.268403171007928,0.228915662650602,17,0.448166477444992,0,0,0
178,0.0156576200417537,0.264091858037578,0.193877551020408,16.5,0.429875982471081,0,0,1
179,0.0162412993039443,0.280742459396752,0.226190476190476,16,0.439576528523668,0,0,0
180,0.0150862068965517,0.257543103448276,0.19,19,0.439270368564824,0,0,0
181,0.015625,0.263671875,0.158333333333333,18,0.435657007407773,9,1,0
182,0.0164705882352941,0.278823529411765,0.2375,16,0.43816868203053,1,0,0
183,0.0254506892895016,0.257688229056204,0.218390804597701,19,0.437405249050913,0,0,0
184,0.0103646833013436,0.282149712092131,0.0557103064066852,13.5,0.412480223666126,2,0,0
185,0.0172884440400364,0.280254777070064,0.149606299212598,19,0.433076053896841,1,0,0
186,0.0222088835534214,0.225090036014406,0.084070796460177,13,0.432203406488893,1,0,0
187,0.0144927536231884,0.253140096618358,0.166666666666667,18,0.436371201427747,1,0,2
188,0.0149925037481259,0.275862068965517,0.117283950617284,19,0.444085234678266,4,0,0
189,0.0187793427230047,0.27112676056338,0.2375,16.5,0.442570926821692,0,1,0
190,0.0189873417721519,0.286919831223629,0.197916666666667,16.5,0.436510741851323,3,1,1
191,0.0134615384615385,0.349038461538462,0.191919191919192,16,0.432422797256867,15,0,0
192,0.0164569215876089,0.280735721200387,0.162393162393162,16.5,0.447209517066756,0,1,0
193,0.0184426229508197,0.25922131147541,0.204301075268817,15,0.44962346735038,0,0,0
194,0.0178173719376392,0.27728285077951,0.234567901234568,14,0.430468556670461,1,0,0
195,0.0162213740458015,0.291030534351145,0.168141592920354,17,0.4382658032074,1,2,0
196,0.0190114068441065,0.262357414448669,0.168141592920354,16.5,0.447531420653643,0,0,3
197,0.0160183066361556,0.270022883295195,0.234567901234568,16,0.449259091545736,0,0,0
198,0.0228452751817238,0.26791277258567,0.204301075268817,18,0.437676840909694,0,0,1
199,0.0199778024417314,0.275249722530522,0.213483146067416,17,0.449456515562987,0,1,0
200,0.0166270783847981,0.27790973871734,0.2375,17,0.439511859132655,0,0,0
201,0.0155210643015521,0.268292682926829,0.223529411764706,17,0.436318581821731,2,0,0
202,0.0158730158730159,0.26984126984127,0.228915662650602,16,0.439886873354823,1,0,0
203,0.0212765957446809,0.267021276595745,0.202127659574468,18,0.435306908788443,1,0,0
204,0.0172248803827751,0.264114832535885,0.162393162393162,16,0.452155744076227,0,0,3
205,0.0150451354062187,0.251755265797392,0.165217391304348,17,0.434234869068939,0,1,0
206,0.0158371040723982,0.260180995475113,0.226190476190476,16,0.438312220799559,0,0,0
207,0.0137362637362637,0.293956043956044,0.169642857142857,19,0.432436561420006,8,0,1
208,0.0154525386313466,0.278145695364238,0.231707317073171,16,0.433255665687386,3,1,0
209,0.0155574762316335,0.280898876404494,0.15702479338843,14,0.398067338247087,1,8,0
210,0.0146750524109015,0.268343815513627,0.186274509803922,16,0.436353942401602,0,2,1
211,0.0158371040723982,0.259049773755656,0.226190476190476,18,0.440577772508617,0,0,0
212,0.0267857142857143,0.280753968253968,0.208791208791209,16,0.445882678489859,0,0,0
213,0.0174953959484346,0.247697974217311,0.165217391304348,19,0.433449510363574,4,6,0
214,0.0161104718066743,0.272727272727273,0.228915662650602,17,0.437648505095388,0,0,0
215,0.015748031496063,0.260967379077615,0.223529411764706,18,0.441464148295559,1,0,0
216,0.0105501130369254,0.319517709118312,0.131034482758621,16,0.440765883726356,5,0,0
217,0.0139017608897127,0.250231696014829,0.161016949152542,16,0.443458001047533,0,0,0
218,0.0188053097345133,0.264380530973451,0.22093023255814,17,0.436416621037417,2,0,0
219,0.0165016501650165,0.282728272827283,0.228915662650602,18,0.433981849461166,0,1,0
220,0.0222965440356745,0.27536231884058,0.208791208791209,17,0.438736208666283,0,0,1
221,0.0145833333333333,0.285416666666667,0.2,17,0.438166621037417,0,0,1
222,0.0163576881134133,0.285714285714286,0.191919191919192,17,0.438676404760475,1,0,3
223,0.0145530145530146,0.268191268191268,0.186274509803922,16,0.436555555304827,0,2,1
224,0.0147492625368732,0.289085545722714,0.195876288659794,13.5,0.415905708134202,0,0,0
225,0.0153677277716795,0.265642151481888,0.208791208791209,16.5,0.446064602956877,0,4,1
226,0.0220458553791887,0.258377425044092,0.193877551020408,15.5,0.451262158689916,2,5,0
227,0.0140548137737175,0.295853829936753,0.132450331125828,19,0.413930056417761,7,0,0
228,0.0204498977505112,0.276073619631902,0.19,16.5,0.447710189601436,2,1,2
229,0.0214132762312634,0.274089935760171,0.211111111111111,14,0.452037154433861,0,0,0
230,0.0194690265486726,0.306194690265487,0.155737704918033,18,0.43964572417476,2,1,1
231,0.0234657039711191,0.223826714801444,0.084070796460177,13.5,0.427344686612081,1,0,0
232,0.0154696132596685,0.267403314917127,0.228915662650602,16,0.444444788742635,2,0,0
233,0.0177824267782427,0.276150627615063,0.206521739130435,16.5,0.437483421734187,5,6,0
234,0.013671875,0.279296875,0.184466019417476,16.5,0.436828111944262,11,6,0
235,0.00935203740814963,0.351369405477622,0.107344632768362,19,0.434759478452677,2,0,0
236,0.0123839009287926,0.259674922600619,0.0616883116883117,18.5,0.403407230805113,16,2,12
237,0.0156739811912226,0.300156739811912,0.140740740740741,18,0.437609693722807,0,0,0
238,0.0185528756957328,0.313543599257885,0.180952380952381,18,0.437304101470796,4,3,0
239,0.0175438596491228,0.276315789473684,0.215909090909091,18,0.438541622792388,3,2,2
240,0.0168993387215283,0.286554004408523,0.150375939849624,14.5,0.427996643599899,6,0,0
241,0.0137254901960784,0.267647058823529,0.169642857142857,17,0.435962075582871,0,0,0
242,0.0171543895055499,0.265388496468214,0.211111111111111,16.5,0.43316425482416,1,1,0
243,0.0222469410456062,0.271412680756396,0.22093023255814,16,0.43987624968805,2,2,0
244,0.0166666666666667,0.284920634920635,0.126666666666667,19,0.422951165478159,1,0,0
245,0.0145228215767635,0.267634854771784,0.180952380952381,18,0.434137603345409,0,0,0
246,0.0147783251231527,0.243349753694581,0.159663865546218,16,0.421662316142242,0,0,0
247,0.0140280561122244,0.277555110220441,0.184466019417476,18,0.442238468128791,0,0,0
248,0.0156075808249721,0.259754738015608,0.206521739130435,17,0.432903908437846,0,0,0
249,0.0146460537021969,0.315703824247356,0.147286821705426,15.5,0.437218845204863,4,0,0
250,0.0163551401869159,0.26518691588785,0.234567901234568,17,0.439988049608845,0,0,0
251,0.0160366552119129,0.265750286368843,0.231707317073171,16,0.452766712600783,0,0,0
252,0.0186263096623981,0.268917345750873,0.234567901234568,17,0.436331875274705,0,0,0
253,0.0147737765466297,0.269621421975993,0.171171171171171,18,0.439117211376272,0,1,7
254,0.0143589743589744,0.282051282051282,0.197916666666667,17,0.438788049608845,0,0,1
255,0.0178236397748593,0.26266416510319,0.138686131386861,17,0.44183717821764,1,0,0
256,0.0160919540229885,0.273563218390805,0.226190476190476,18,0.440339008413303,0,0,0
257,0.019588638589618,0.242899118511263,0.147286821705426,17,0.442051136397402,0,1,0
258,0.0152284263959391,0.280203045685279,0.228915662650602,17,0.433209671510742,0,0,0
259,0.0157303370786517,0.273033707865169,0.206521739130435,17,0.440527732148528,0,1,3
260,0.0183908045977011,0.277011494252874,0.231707317073171,16,0.4443806686329,0,0,0
261,0.0163487738419619,0.275204359673025,0.19,16,0.412879081818748,2,0,1
262,0.0152671755725191,0.273718647764449,0.2,16,0.443216448050518,0,0,0
263,0.0187695516162669,0.280500521376434,0.226190476190476,17,0.434434852920051,0,0,0
264,0.0162790697674419,0.268604651162791,0.234567901234568,16.5,0.435977520228285,1,1,0
265,0.0144230769230769,0.3,0.163793103448276,17.5,0.431143044806844,1,0,4
266,0.0121951219512195,0.273519163763066,0.182692307692308,19,0.443374557042624,0,0,0
267,0.0149122807017544,0.27719298245614,0.152,19,0.437357937711332,0,0,0
268,0.0148662041625372,0.274529236868186,0.182692307692308,17,0.4329090673974,1,0,2
269,0.0148698884758364,0.264869888475836,0.28695652173913,18,0.438099407728659,2,2,3
270,0.0210631895687061,0.262788365095286,0.215909090909091,17,0.437863321545031,1,0,0
271,0.0163727959697733,0.306045340050378,0.0974358974358974,19,0.427266920776411,3,5,16
272,0.0143149284253579,0.276073619631902,0.193877551020408,16,0.42915863962695,0,0,0
273,0.0161104718066743,0.279631760644419,0.2375,15.5,0.433733661073657,1,0,0
274,0.0164705882352941,0.270588235294118,0.234567901234568,17,0.439016621037417,0,0,0
275,0.021297192642788,0.259438528557599,0.212765957446809,18,0.446749662928945,0,0,0
276,0.0224171539961014,0.253411306042885,0.202127659574468,19,0.433436082590891,1,2,0
277,0.0241718889883617,0.258728737690242,0.15702479338843,17,0.436789071805709,3,3,4
278,0.0170940170940171,0.287179487179487,0.155737704918033,13,0.392636041611025,1,8,0
279,0.0156424581005587,0.259217877094972,0.22093023255814,17,0.439521884195311,1,0,0
280,0.0142314990512334,0.267552182163188,0.150793650793651,16,0.430408164353725,1,0,5
281,0.0153846153846154,0.286153846153846,0.191919191919192,18,0.43617716423656,0,0,0
282,0.0148637489677952,0.284888521882742,0.146153846153846,18,0.438500098575023,1,4,5
283,0.0128794848206072,0.310027598896044,0.188118811881188,17,0.412982303318473,7,2,1
284,0.021551724137931,0.280172413793103,0.215909090909091,17,0.434628613261133,1,0,0
285,0.0141129032258065,0.270161290322581,0.188118811881188,16.5,0.44226988686548,1,0,0
286,0.0141414141414141,0.267676767676768,0.179245283018868,16,0.421687697385003,1,0,0
287,0.0163360560093349,0.273045507584597,0.231707317073171,17,0.440363989458469,0,0,0
288,0.021551724137931,0.268318965517241,0.208791208791209,16,0.44367685833549,0,0,0
289,0.0276890308839191,0.257720979765708,0.22093023255814,19,0.43586663933576,0,0,0
290,0.017364657814096,0.286006128702758,0.195876288659794,19,0.44019270438318,0,0,0
291,0.0168150346191889,0.282888229475767,0.168141592920354,15,0.426137244115565,0,0,3
292,0.0144628099173554,0.257231404958678,0.179245283018868,17,0.436654716275512,0,1,0
293,0.0156537753222836,0.267034990791897,0.154471544715447,17,0.437220816841613,1,3,0
294,0.0168316831683168,0.29009900990099,0.154471544715447,16.5,0.44100417674009,3,3,9
295,0.0138081395348837,0.270348837209302,0.106145251396648,19,0.420180402097727,12,0,0
296,0.0142421159715158,0.285859613428281,0.202127659574468,16,0.432950331999207,0,0,2
297,0.0182795698924731,0.263440860215054,0.215909090909091,18,0.437957516975724,1,1,0
298,0.0174482006543075,0.263904034896401,0.231707317073171,17,0.437826877447673,0,0,0
299,0.0189431704885344,0.274177467597208,0.172727272727273,16,0.431218487657148,3,3,3
300,0.0138323840520749,0.301871440195281,0.136690647482014,16.5,0.440442846096253,0,0,0
301,0.0143626570915619,0.284560143626571,0.15702479338843,19,0.439133995841389,2,0,0
302,0.0153508771929825,0.283991228070175,0.22093023255814,17,0.433486844475629,0,0,0
303,0.0126502213788741,0.256799493991145,0.0733590733590734,19,0.411433065235715,1,0,39
304,0.016260162601626,0.272938443670151,0.231707317073171,16.5,0.433679208783632,1,1,0
305,0.0142421159715158,0.278738555442523,0.206521739130435,18,0.439594387452418,1,0,0
306,0.0149094781682641,0.269435569755059,0.228915662650602,18,0.44073942499019,0,0,0
307,0.0162513542795233,0.268689057421452,0.215909090909091,17,0.43735158038701,0,0,1
308,0.0133451957295374,0.290035587188612,0.132867132867133,16.5,0.43659081759379,2,3,10
309,0.0182012847965739,0.276231263383298,0.215909090909091,17,0.436341994171745,1,0,0
310,0.0120772946859903,0.318035426731079,0.142857142857143,18.5,0.421658891899849,22,0,0
311,0.0124688279301746,0.269326683291771,0.153225806451613,15.5,0.457379885335372,6,0,1
312,0.0150300601202405,0.269539078156313,0.2,17,0.437446696490012,1,0,0
313,0.0183387270765912,0.270765911542611,0.223529411764706,13,0.42756969741471,0,0,0
314,0.0151975683890578,0.266464032421479,0.206521739130435,16,0.449530547269698,0,0,1
315,0.0200210748155954,0.289778714436249,0.211111111111111,16.5,0.433591560793829,0,0,1
316,0.0152439024390244,0.274390243902439,0.206521739130435,18,0.435383398902457,6,0,0
317,0.0161290322580645,0.274193548387097,0.213483146067416,16.5,0.434553079750219,1,3,0
318,0.0167973124300112,0.272116461366181,0.21978021978022,16.5,0.439777091042544,0,0,0
319,0.0137236962488564,0.30192131747484,0.147286821705426,16,0.433843591482642,2,0,6
320,0.0170842824601367,0.284738041002278,0.234567901234568,16.5,0.432955542206307,2,0,0
